ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15071050,"4,500,000",Bursa Satılık Daire,Nilüfer Satılık Daire,23 Nisan Mahallesi Satılık Daire,155 M2,3+1,5-10,7,1.Kat,Kombi Doğalgaz,Krediye Uygun
15071826,"5,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kızılcıklı Mahallesi Satılık Daire,300 M2,5+1,1,6,6.Kat,Kombi Doğalgaz,Krediye Uygun
15071171,"1,690,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,55 M2,2+1,3,6,4.Kat,Yerden Isıtma,Krediye Uygun Değil
15071831,"3,550,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kızılcıklı Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),6,5.Kat,Kombi Doğalgaz,Krediye Uygun
15074979,"1,300,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Ertuğrulgazi Mahallesi Satılık Daire,80 M2,2+1,21 Ve Üzeri,5,Bahçe Katı,Doğalgaz Sobalı,Krediye Uygun
15071840,"1,320,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,60 M2,1+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15071843,"2,450,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,90 M2,2+1,3,6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15071778,"3,590,000",Bursa Satılık Daire,Mudanya Satılık Daire,Halitpaşa Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),4,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15070685,"2,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,120 M2,2+1,5-10,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15071848,"1,600,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,60 M2,2+1,3,9,4.Kat,Kombi Doğalgaz,Krediye Uygun
15066920,"2,600,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Bağlaraltı Mahallesi Satılık Daire,120 M2,2+1,5-10,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15067003,"2,200,000",Bursa Satılık Daire,Mudanya Satılık Daire,Tirilye Mahallesi Satılık Daire,90 M2,2+1,11-15,3,Bahçe Katı,Klimalı,Krediye Uygun
15067023,"2,250,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Musababa Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Bilinmiyor
15071847,"1,350,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,55 M2,1+1,4,4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15066946,"4,250,000",Bursa Satılık Daire,İnegöl Satılık Daire,Fatih Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),5,3.Kat,Yerden Isıtma,Krediye Uygun
15067052,"2,700,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Burgaz Mahallesi Satılık Daire,130 M2,3+1,11-15,5,Düz Giriş (Zemin),Kombi Doğalgaz,Bilinmiyor
15073225,"3,520,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Anadolu Mahallesi Satılık Daire,145 M2,3+1,3,10,4.Kat,Yerden Isıtma,Krediye Uygun
15067404,"2,750,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Yalı Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15067419,"1,600,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Burgaz Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,5,4.Kat,Kombi Doğalgaz,Bilinmiyor
15067400,"2,000,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Emek Fatih Sultan Mehmet Mahallesi Satılık Daire,70 M2,2+1,2,3,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
15067775,"4,300,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Millet Mahallesi Satılık Daire,140 M2,3+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15067494,"3,380,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Demirtaş Cumhuriyet Mahallesi Satılık Daire,130 M2,3+1,4,14,7.Kat,Kombi Doğalgaz,Krediye Uygun
15067966,"1,800,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,55 M2,1+1,21 Ve Üzeri,5,5.Kat,Doğalgaz Sobalı,Krediye Uygun
15068060,"1,379,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,75 M2,2+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15060641,"1,765,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,110 M2,3+1,2,5,5.Kat,Yerden Isıtma,Krediye Uygun
15059718,"2,900,000",Bursa Satılık Daire,Karacabey Satılık Daire,Sırabademler Mahallesi Satılık Daire,155 M2,3+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15060833,"3,000,000",Bursa Satılık Daire,Mustafakemalpaşa Satılık Daire,Barış Mahallesi Satılık Daire,301 M2,4+1,5-10,3,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
15060903,"3,850,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Yalı Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15061020,"3,750,000",Bursa Satılık Daire,Nilüfer Satılık Daire,30 Ağustos Zafer Mahallesi Satılık Daire,155 M2,3+1,2,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15061274,"2,975,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Üçevler Mahallesi Satılık Daire,145 M2,3+1,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15061284,"2,300,000",Bursa Satılık Daire,Karacabey Satılık Daire,Bayramdere Mahallesi Satılık Daire,95 M2,2+1,4,2,Yüksek Giriş,Isıtma Yok,Krediye Uygun
15061287,"4,350,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Yunuseli Mahallesi Satılık Daire,210 M2,4+1,1,10,10.Kat,Yerden Isıtma,Krediye Uygun Değil
15074138,"1,990,000",Bursa Satılık Daire,Gemlik Satılık Daire,Hamidiye Mahallesi Satılık Daire,135 M2,3+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15061493,"1,615,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Alipaşa Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Bilinmiyor
15070926,"2,075,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Çekirge Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15061094,"2,450,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Demirtaş Cumhuriyet Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),9,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15061454,"1,255,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Çekirge Mahallesi Satılık Daire,115 M2,2+1,21 Ve Üzeri,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun Değil
15061713,"8,500,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Çalı Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),2,Bahçe Dublex,Kombi Doğalgaz,Krediye Uygun
15062512,"1,300,000",Bursa Satılık Daire,Mustafakemalpaşa Satılık Daire,Züferbey Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15062301,"5,690,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kayapa Mahallesi Satılık Daire,160 M2,3+1,2,4,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15062623,"1,050,000",Bursa Satılık Daire,Mustafakemalpaşa Satılık Daire,Şeyhmüftü Mahallesi Satılık Daire,98 M2,2+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15064005,"1,650,000",Bursa Satılık Daire,Karacabey Satılık Daire,Tabaklar Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15064131,"3,175,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Geçit Mahallesi Satılık Daire,140 M2,3+1,5-10,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15064129,"3,200,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Bağlaraltı Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,8,6.Kat,Kombi Doğalgaz,Krediye Uygun
15059717,"1,230,000",Bursa Satılık Daire,Karacabey Satılık Daire,Emirsultan Mahallesi Satılık Daire,130 M2,2+1,16-20,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15064659,"4,750,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Kazım Karabekir Mahallesi Satılık Daire,270 M2,5+1,5-10,7,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15065511,"22,400,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balat Mahallesi Satılık Daire,337 M2,4+1,5-10,6,3.Kat,Yerden Isıtma,Krediye Uygun
15065508,"9,750,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balat Mahallesi Satılık Daire,231 M2,3+1,0 (Yeni),6,5.Kat,Yerden Isıtma,Krediye Uygun
15054226,"1,850,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Ovaakça Merkez Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),3,2.Kat,Kat Kaloriferi,Krediye Uygun
15071541,"1,920,000",Bursa Satılık Daire,Gemlik Satılık Daire,Dr. Ziya Kaya Mahallesi Satılık Daire,135 M2,3+1,4,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15054766,"980,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Tuna Mahallesi Satılık Daire,86 M2,2+1,16-20,4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15054678,"2,500,000",Bursa Satılık Daire,Gemlik Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15055201,"3,250,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Burgaz Mahallesi Satılık Daire,95 M2,2+1,11-15,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15067645,"3,950,000",Bursa Satılık Daire,Mudanya Satılık Daire,Halitpaşa Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15056028,"6,150,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Beşevler Mahallesi Satılık Daire,140 M2,3+1,4,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15055722,"3,500,000",Bursa Satılık Daire,Mudanya Satılık Daire,Tirilye Mahallesi Satılık Daire,95 M2,2+1,11-15,3,1.Kat,Klimalı,Krediye Uygun
15056271,"2,250,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,94 M2,2+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Bilinmiyor
15055964,"1,125,000",Bursa Satılık Daire,Gemlik Satılık Daire,Eşref Dinçer Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15056428,"2,250,000",Bursa Satılık Daire,İznik Satılık Daire,Yeşil Camii Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15056500,"1,750,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Hacıseyfettin Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15056791,"1,200,000",Bursa Satılık Daire,Mustafakemalpaşa Satılık Daire,Orta Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15056876,"2,400,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Karaağaç Mahallesi Satılık Daire,115 M2,2.5+1,21 Ve Üzeri,5,Bahçe Katı,Merkezi Doğalgaz,Krediye Uygun
15057336,"3,650,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Akçalar Mahallesi Satılık Daire,253 M2,4+1,0 (Yeni),5,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15060775,"3,500,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Eğitim Mahallesi Satılık Daire,150 M2,3+1,11-15,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15057533,"4,000,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Ertuğrul Mahallesi Satılık Daire,140 M2,3+1,11-15,6,1.Kat,Kombi Doğalgaz,Krediye Uygun
15052228,"2,750,000",Bursa Satılık Daire,İnegöl Satılık Daire,Yunusemre Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),5,4.Kat,Yerden Isıtma,Krediye Uygun Değil
15052219,"1,230,000",Bursa Satılık Daire,İnegöl Satılık Daire,Akhisar Mahallesi Satılık Daire,45 M2,1+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15052221,"3,090,000",Bursa Satılık Daire,İnegöl Satılık Daire,Kemalpaşa Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15052460,"2,750,000",Bursa Satılık Daire,İnegöl Satılık Daire,Yeni Mahallesi Satılık Daire,140 M2,3+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15052230,"4,600,000",Bursa Satılık Daire,İnegöl Satılık Daire,Yunusemre Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),5,4.Kat,Yerden Isıtma,Krediye Uygun
15055742,"3,000,000",Bursa Satılık Daire,Gemlik Satılık Daire,Eşref Dinçer Mahallesi Satılık Daire,170 M2,4+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15052623,"1,190,000",Bursa Satılık Daire,Gemlik Satılık Daire,Dr. Ziya Kaya Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,5,2.Kat,Doğalgaz Sobalı,Krediye Uygun
15052522,"990,000",Bursa Satılık Daire,Gemlik Satılık Daire,Karacaali Mahallesi Satılık Daire,55 M2,1+1,21 Ve Üzeri,8,Düz Giriş (Zemin),Klimalı,Krediye Uygun
15052604,"1,990,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Çekirge Mahallesi Satılık Daire,110 M2,2+1,11-15,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15052815,"4,300,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Çınarönü Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),7,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15052305,"1,195,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Hacıseyfettin Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,5,3.Kat,Merkezi Doğalgaz,Krediye Uygun
15052947,"1,680,000",Bursa Satılık Daire,Kestel Satılık Daire,Yeni Mahallesi Satılık Daire,70 M2,2+1,21 Ve Üzeri,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15052772,"2,150,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Fethiye Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15053032,"3,750,000",Bursa Satılık Daire,İnegöl Satılık Daire,Kemalpaşa Mahallesi Satılık Daire,124 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15053052,"2,300,000",Bursa Satılık Daire,Karacabey Satılık Daire,Emirsultan Mahallesi Satılık Daire,145 M2,3+1,5-10,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15062392,"2,320,000",Bursa Satılık Daire,İnegöl Satılık Daire,Süleymaniye Mahallesi Satılık Daire,80 M2,1+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Bilinmiyor
15053031,"2,675,000",Bursa Satılık Daire,Gürsu Satılık Daire,Zafer Mahallesi Satılık Daire,145 M2,3+1,0 (Yeni),2,2.Kat,Kombi Doğalgaz,Krediye Uygun
15053038,"2,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15062453,"600,000",Bursa Satılık Daire,Mustafakemalpaşa Satılık Daire,Orta Mahallesi Satılık Daire,98 M2,3+1,21 Ve Üzeri,1,Düz Giriş (Zemin),Sobalı,Krediye Uygun Değil
15053079,"2,700,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Demirtaş Cumhuriyet Mahallesi Satılık Daire,125 M2,2+1,4,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15053063,"1,146,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Armutköy Mahallesi Satılık Daire,78 M2,2+1,16-20,4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15053073,"2,890,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Konak Mahallesi Satılık Daire,110 M2,2+1,16-20,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15057577,"1,425,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Çırpan Mahallesi Satılık Daire,100 M2,2+1,16-20,6,6.Kat,Kombi Doğalgaz,Krediye Uygun
15053072,"3,250,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Fidyekızık Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15053068,"2,900,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Konak Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,6,2.Kat,Doğalgaz Sobalı,Krediye Uygun
15053414,"3,450,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Panayır Mahallesi Satılık Daire,110 M2,2+1,5-10,14,1.Kat,Kombi Doğalgaz,Krediye Uygun
15053319,"3,300,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Ortabağlar Mahallesi Satılık Daire,250 M2,4+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15052148,"3,200,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Akçalar Mahallesi Satılık Daire,166 M2,3+1,0 (Yeni),6,2.Kat,Yerden Isıtma,Bilinmiyor
15054073,"1,050,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kurşunlu Mahallesi Satılık Daire,55 M2,1 Oda,21 Ve Üzeri,5,Bahçe Katı,Isıtma Yok,Krediye Uygun
15053951,"3,500,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,190 M2,3+2,5-10,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15053935,"1,750,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,65 M2,2+1,2,8,5.Kat,Yerden Isıtma,Krediye Uygun
15053078,"1,725,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Tayakadın Mahallesi Satılık Daire,100 M2,2+1,11-15,5,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15053059,"2,145,000",Bursa Satılık Daire,Nilüfer Satılık Daire,İrfaniye Mahallesi Satılık Daire,90 M2,2+1,3,6,2.Kat,Merkezi Doğalgaz,Krediye Uygun
15047323,"3,500,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Esenevler Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15047427,"1,749,900",Bursa Satılık Daire,Gürsu Satılık Daire,Zafer Mahallesi Satılık Daire,95 M2,2+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15054018,"2,950,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Çalı Mahallesi Satılık Daire,130 M2,2+1,0 (Yeni),4,1.Kat,Yerden Isıtma,Krediye Uygun
15047250,"3,150,000",Bursa Satılık Daire,Karacabey Satılık Daire,Hüdavendigar Mahallesi Satılık Daire,317 M2,6+1,0 (Yeni),4,4.Kat,Yerden Isıtma,Krediye Uygun
15047705,"2,000,000",Bursa Satılık Daire,Orhangazi Satılık Daire,Arapzade Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15047599,"2,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Çalı Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15047547,"3,300,000",Bursa Satılık Daire,Nilüfer Satılık Daire,30 Ağustos Zafer Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15047690,"4,999,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kültür Mahallesi Satılık Daire,240 M2,4+1,11-15,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15048765,"2,050,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,86 M2,2+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15048227,"1,650,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Burgaz Mahallesi Satılık Daire,90 M2,2+1,16-20,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15049183,"2,850,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Yiğitler Mahallesi Satılık Daire,130 M2,3+1,11-15,10,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15048345,"3,975,000",Bursa Satılık Daire,Nilüfer Satılık Daire,29 Ekim Mahallesi Satılık Daire,135 M2,3+1,11-15,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15051036,"1,000,000",Bursa Satılık Daire,Gemlik Satılık Daire,Osmaniye Mahallesi Satılık Daire,100 M2,2+1,16-20,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15048707,"4,400,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Beşevler Mahallesi Satılık Daire,173 M2,3+1,0 (Yeni),7,Kot 2 (-2).Kat,Yerden Isıtma,Krediye Uygun
15047601,"1,780,000",Bursa Satılık Daire,Nilüfer Satılık Daire,İhsaniye Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15049626,"1,825,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,70 M2,2+1,1,6,4.Kat,Kombi Doğalgaz,Krediye Uygun
15053986,"4,800,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Orhanbey Mahallesi Satılık Daire,125 M2,2+1,21 Ve Üzeri,7,4.Kat,Merkezi Doğalgaz,Krediye Uygun
15050043,"2,400,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Sakarya Mahallesi Satılık Daire,125 M2,3+1,5-10,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15051305,"3,000,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,6,3.Kat,Klimalı,Krediye Uygun
15042457,"1,270,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,65 M2,1+1,21 Ve Üzeri,5,4.Kat,Sobalı,Krediye Uygun
15048523,"1,700,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Ulu Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15042455,"1,850,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,110 M2,2+1,16-20,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15042456,"1,450,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,60 M2,1+1,21 Ve Üzeri,5,5.Kat,Sobalı,Krediye Uygun
15042691,"2,650,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Akçalar Mahallesi Satılık Daire,155 M2,3+1,1,5,1.Kat,Yerden Isıtma,Krediye Uygun
15042707,"1,850,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Güllük Mahallesi Satılık Daire,100 M2,3+1,21 Ve Üzeri,2,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun Değil
15043242,"1,198,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Hocahasan Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15043894,"1,800,000",Bursa Satılık Daire,İnegöl Satılık Daire,Yeniceköy Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,3,1.Kat,Kombi Doğalgaz,Bilinmiyor
15042732,"2,270,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Çalı Mahallesi Satılık Daire,100 M2,2+1,2,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15044146,"15,500,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Çekirge Mahallesi Satılık Daire,482 M2,6+2,11-15,3,Villa Tipi,Kombi Doğalgaz,Krediye Uygun
15042714,"3,500,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Yunuseli Mahallesi Satılık Daire,160 M2,3+1,5-10,11,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15044328,"2,750,000",Bursa Satılık Daire,Orhangazi Satılık Daire,Arapzade Mahallesi Satılık Daire,130 M2,3+1,3,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15045449,"3,550,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kızılcıklı Mahallesi Satılık Daire,145 M2,2+1,0 (Yeni),9,5.Kat,Yerden Isıtma,Krediye Uygun
15042461,"1,850,000",Bursa Satılık Daire,Gemlik Satılık Daire,Küçükkumla Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15043888,"3,970,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Millet Mahallesi Satılık Daire,155 M2,3+1,11-15,8,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15045410,"2,075,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Hacıseyfettin Mahallesi Satılık Daire,95 M2,2+1,5-10,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15045713,"2,820,000",Bursa Satılık Daire,İnegöl Satılık Daire,Mahmudiye Mahallesi Satılık Daire,172 M2,4+1,5-10,3,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
15045712,"3,040,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Çalı Mahallesi Satılık Daire,114 M2,2+1,5-10,3,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
