ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15019512,"2,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14946060,"3,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
14974037,"1,530,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15019496,"2,300,000",Konya Satılık Daire,Karatay Satılık Daire,Orhangazi Mahallesi Satılık Daire,130 M2,2+1,0 (Yeni),5,4.Kat,Yerden Isıtma,Krediye Uygun
15019627,"2,450,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hanaybaşı Mahallesi Satılık Daire,120 M2,2+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
14975919,"2,575,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,145 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Bilinmiyor
15020167,"2,300,000",Konya Satılık Daire,Karatay Satılık Daire,Hacıveyiszade Mahallesi Satılık Daire,155 M2,3+1,11-15,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15023430,"2,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bosna Hersek Mahallesi Satılık Daire,130 M2,3+1,11-15,10,4.Kat,Merkezi Doğalgaz,Krediye Uygun
15023535,"2,150,000",Konya Satılık Daire,Meram Satılık Daire,Melikşah Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,6,2.Kat,Kombi Doğalgaz,Krediye Uygun
15023485,"1,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,120 M2,2+1,16-20,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15023490,"4,350,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,200 M2,4+1,1,3,2.Kat,Yerden Isıtma,Krediye Uygun
15023572,"2,500,000",Konya Satılık Daire,Karatay Satılık Daire,Karaaslandede Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15023694,"1,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,145 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15024974,"1,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sille Mahallesi Satılık Daire,65 M2,1+1,21 Ve Üzeri,1,Bahçe Katı,Sobalı,Bilinmiyor
14976191,"1,800,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,115 M2,2+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15026233,"2,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,140 M2,3+1,1,3,2.Kat,Yerden Isıtma,Krediye Uygun Değil
15026337,"1,950,000",Konya Satılık Daire,Karatay Satılık Daire,Nakipoğlu Mahallesi Satılık Daire,180 M2,3+1,16-20,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15024641,"3,650,000",Konya Satılık Daire,Selçuklu Satılık Daire,Aydınlıkevler Mahallesi Satılık Daire,180 M2,4+1,1,3,3.Kat,Yerden Isıtma,Krediye Uygun
15037748,"2,300,000",Konya Satılık Daire,Akşehir Satılık Daire,Yeni Mahallesi Satılık Daire,145 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15037822,"8,400,000",Konya Satılık Daire,Meram Satılık Daire,Uzunharmanlar Mahallesi Satılık Daire,220 M2,4+1,0 (Yeni),13,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15019896,"5,500,000",Konya Satılık Daire,Meram Satılık Daire,Alavardı Mahallesi Satılık Daire,170 M2,3.5+1,0 (Yeni),7,3.Kat,Yerden Isıtma,Krediye Uygun
14996970,"4,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,200 M2,4+1,11-15,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15041166,"3,900,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,185 M2,4+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15020367,"3,100,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,190 M2,3+1,0 (Yeni),6,3.Kat,Yerden Isıtma,Krediye Uygun
15041318,"2,900,000",Konya Satılık Daire,Selçuklu Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,5,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15041271,"1,650,000",Konya Satılık Daire,Selçuklu Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,135 M2,2+1,21 Ve Üzeri,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
15024492,"2,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,125 M2,2+1,2,2,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15041611,"3,400,000",Konya Satılık Daire,Akşehir Satılık Daire,Yeni Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15041583,"1,995,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,130 M2,2+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15037784,"3,320,000",Konya Satılık Daire,Karatay Satılık Daire,Orhangazi Mahallesi Satılık Daire,175 M2,4+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15041966,"1,650,000",Konya Satılık Daire,Meram Satılık Daire,Hatıp Mahallesi Satılık Daire,95 M2,2+1,1,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
15037848,"1,600,000",Konya Satılık Daire,Ereğli Satılık Daire,Toros Mahallesi Satılık Daire,120 M2,2+1,5-10,6,2.Kat,Merkezi Doğalgaz,Krediye Uygun
15041612,"3,575,000",Konya Satılık Daire,Akşehir Satılık Daire,Kileci Mahallesi Satılık Daire,175 M2,3+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15042754,"3,750,000",Konya Satılık Daire,Akşehir Satılık Daire,Seyran Mahallesi Satılık Daire,200 M2,4.5+1,21 Ve Üzeri,2,Bahçe Dublex,Kombi Doğalgaz,Krediye Uygun
15042798,"2,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bosna Hersek Mahallesi Satılık Daire,130 M2,3+1,11-15,10,8.Kat,Kombi Doğalgaz,Krediye Uygun
15043324,"3,850,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15043335,"2,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,140 M2,2+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15043238,"1,950,000",Konya Satılık Daire,Meram Satılık Daire,Uluırmak Mahallesi Satılık Daire,160 M2,3+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Bilinmiyor
15043352,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15041970,"1,600,000",Konya Satılık Daire,Meram Satılık Daire,Hatıp Mahallesi Satılık Daire,95 M2,2+1,1,3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15019489,"3,200,000",Konya Satılık Daire,Meram Satılık Daire,Uluırmak Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),6,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15045238,"2,250,000",Konya Satılık Daire,Karatay Satılık Daire,Büyük Sinan Mahallesi Satılık Daire,150 M2,3+1,16-20,10,Yüksek Giriş,Merkezi Doğalgaz,Krediye Uygun
15045321,"6,000,000",Konya Satılık Daire,Meram Satılık Daire,Yenişehir Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),6,2.Kat,Merkezi Doğalgaz,Bilinmiyor
15045420,"5,500,000",Konya Satılık Daire,Meram Satılık Daire,Alavardı Mahallesi Satılık Daire,175 M2,4+1,0 (Yeni),6,Kot 3 (-3).Kat,Kombi Doğalgaz,Krediye Uygun
15044882,"2,100,000",Konya Satılık Daire,Karatay Satılık Daire,Ulubatlıhasan Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,8,4.Kat,Kombi Doğalgaz,Krediye Uygun
15044541,"2,350,000",Konya Satılık Daire,Ereğli Satılık Daire,Gülbahçe Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),5,5.Kat,Yerden Isıtma,Krediye Uygun
15045442,"3,395,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,175 M2,4+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
15046241,"2,100,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,160 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15045622,"3,100,000",Konya Satılık Daire,Selçuklu Satılık Daire,Aydınlıkevler Mahallesi Satılık Daire,200 M2,4+1,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15045751,"975,000",Konya Satılık Daire,Meram Satılık Daire,Gödene Mahallesi Satılık Daire,75 M2,1+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15046298,"2,800,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,145 M2,3+1,11-15,4,4.Kat,Yerden Isıtma,Krediye Uygun
15046377,"1,825,000",Konya Satılık Daire,Meram Satılık Daire,Konevi Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,4,Kot 4 (-4).Kat,Merkezi Doğalgaz,Bilinmiyor
15045674,"1,750,000",Konya Satılık Daire,Ereğli Satılık Daire,Ziya Gökalp Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),6,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15048968,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),4,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15049358,"3,950,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,160 M2,3.5+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15049827,"1,790,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,75 M2,1+1,5-10,5,4.Kat,Merkezi Doğalgaz,Krediye Uygun
15050117,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kılınçarslan Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15026494,"2,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,160 M2,3+1,11-15,5,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
15053006,"835,000",Konya Satılık Daire,Meram Satılık Daire,Gödene Mahallesi Satılık Daire,55 M2,1+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15050279,"2,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Buhara Mahallesi Satılık Daire,155 M2,3+1,11-15,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15050123,"3,100,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15049947,"2,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,160 M2,3+1,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15053468,"2,100,000",Konya Satılık Daire,Meram Satılık Daire,Pirebi Mahallesi Satılık Daire,120 M2,2+1,16-20,4,Düz Giriş (Zemin),Kat Kaloriferi,Krediye Uygun Değil
15053753,"4,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15053754,"3,400,000",Konya Satılık Daire,Karatay Satılık Daire,Yediler Mahallesi Satılık Daire,155 M2,3+1,4,6,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15067752,"20,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,630 M2,7+1,0 (Yeni),11,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15067884,"1,560,000",Konya Satılık Daire,Seydişehir Satılık Daire,Hacı Seyit Ali Mahallesi Satılık Daire,110 M2,2+1,16-20,5,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15053469,"2,100,000",Konya Satılık Daire,Meram Satılık Daire,Pirebi Mahallesi Satılık Daire,120 M2,2+1,16-20,4,Düz Giriş (Zemin),Kat Kaloriferi,Krediye Uygun
15060976,"3,250,000",Konya Satılık Daire,Beyşehir Satılık Daire,Müftü Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15061432,"2,700,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15067885,"2,450,000",Konya Satılık Daire,Seydişehir Satılık Daire,Kızılcalar Mahallesi Satılık Daire,165 M2,3+1,16-20,3,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15044814,"2,200,000",Konya Satılık Daire,Ereğli Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),4,3.Kat,Yerden Isıtma,Krediye Uygun
15068070,"2,525,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15044870,"1,825,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bedir Mahallesi Satılık Daire,165 M2,3+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15071573,"3,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15072318,"1,830,000",Konya Satılık Daire,Karatay Satılık Daire,Karaciğan Mahallesi Satılık Daire,145 M2,2+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
15072333,"2,500,000",Konya Satılık Daire,Meram Satılık Daire,Alavardı Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),11,1.Kat,Merkezi Doğalgaz,Bilinmiyor
15073280,"1,595,000",Konya Satılık Daire,Seydişehir Satılık Daire,Seyitharun Mahallesi Satılık Daire,85 M2,1+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15071066,"2,620,000",Konya Satılık Daire,Selçuklu Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,150 M2,3+1,5-10,3,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
15073134,"2,775,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selçuk Mahallesi Satılık Daire,105 M2,2+1,5-10,15,11.Kat,Merkezi (Pay Ölçer),Bilinmiyor
15072904,"2,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Erenköy Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),2,2.Kat,Yerden Isıtma,Krediye Uygun Değil
15073638,"2,600,000",Konya Satılık Daire,Akşehir Satılık Daire,Gazi Mahallesi Satılık Daire,180 M2,3+1,11-15,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15074039,"1,745,000",Konya Satılık Daire,Selçuklu Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,170 M2,3+1,16-20,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15049027,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Beyhekim Mahallesi Satılık Daire,160 M2,3.5+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15074059,"4,880,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,165 M2,3+1,5-10,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15078887,"11,000,000",Konya Satılık Daire,Meram Satılık Daire,Havzan Mahallesi Satılık Daire,320 M2,5+1,5-10,9,6.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15078930,"4,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,406 M2,4+2,5-10,2,1.Kat,Kombi Doğalgaz,Bilinmiyor
15078949,"1,695,000",Konya Satılık Daire,Selçuklu Satılık Daire,Aydınlıkevler Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15079232,"3,450,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,180 M2,3+1,5-10,8,2.Kat,Kombi Doğalgaz,Krediye Uygun
15061002,"4,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),5,3.Kat,Yerden Isıtma,Krediye Uygun Değil
15079554,"1,875,000",Konya Satılık Daire,Meram Satılık Daire,Konevi Mahallesi Satılık Daire,130 M2,2+1,16-20,4,2.Kat,Kombi Doğalgaz,Bilinmiyor
15079794,"2,289,000",Konya Satılık Daire,Karatay Satılık Daire,Selimsultan Mahallesi Satılık Daire,165 M2,3+1,2,5,3.Kat,Yerden Isıtma,Bilinmiyor
15079212,"4,225,000",Konya Satılık Daire,Selçuklu Satılık Daire,Beyhekim Mahallesi Satılık Daire,165 M2,4+1,4,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15079900,"1,700,000",Konya Satılık Daire,Ereğli Satılık Daire,Toros Mahallesi Satılık Daire,110 M2,2+1,11-15,7,5.Kat,Merkezi Doğalgaz,Krediye Uygun
15071093,"1,950,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15082902,"3,500,000",Konya Satılık Daire,Meram Satılık Daire,Aydoğdu Mahallesi Satılık Daire,170 M2,3+1,5-10,9,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15082910,"2,675,000",Konya Satılık Daire,Meram Satılık Daire,Konevi Mahallesi Satılık Daire,175 M2,4+1,16-20,4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15082903,"6,180,000",Konya Satılık Daire,Meram Satılık Daire,Yenişehir Mahallesi Satılık Daire,175 M2,3+1,2,7,2.Kat,Yerden Isıtma,Krediye Uygun Değil
15083047,"3,299,999",Konya Satılık Daire,Karatay Satılık Daire,Nakipoğlu Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15082909,"2,420,000",Konya Satılık Daire,Karatay Satılık Daire,Fetih Mahallesi Satılık Daire,165 M2,3+1,16-20,7,3.Kat,Merkezi Doğalgaz,Krediye Uygun Değil
15078871,"2,150,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hüsamettin Çelebi Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15083421,"2,850,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,155 M2,3+1,5-10,3,Çatı Katı,Kombi Doğalgaz,Krediye Uygun
15084828,"5,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun Değil
15074055,"2,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
15084830,"4,250,000",Konya Satılık Daire,Meram Satılık Daire,Yenişehir Mahallesi Satılık Daire,198 M2,3+1,0 (Yeni),8,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15083499,"2,025,000",Konya Satılık Daire,Karatay Satılık Daire,Karaaslandede Mahallesi Satılık Daire,160 M2,3+1,3,3,3.Kat,Kat Kaloriferi,Krediye Uygun Değil
15078943,"4,550,000",Konya Satılık Daire,Selçuklu Satılık Daire,Şeker Mahallesi Satılık Daire,210 M2,3.5+1,5-10,13,10.Kat,Merkezi Doğalgaz,Krediye Uygun
15083420,"2,950,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),4,1.Kat,Yerden Isıtma,Krediye Uygun Değil
15085281,"3,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15083066,"1,875,000",Konya Satılık Daire,Karatay Satılık Daire,Gaziosmanpaşa Mahallesi Satılık Daire,175 M2,3+1,16-20,4,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15086839,"1,200,000",Konya Satılık Daire,Meram Satılık Daire,Gödene Mahallesi Satılık Daire,65 M2,1+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15085071,"1,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hüsamettin Çelebi Mahallesi Satılık Daire,130 M2,2+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15085378,"2,000,000",Konya Satılık Daire,Akşehir Satılık Daire,Yarenler Mahallesi Satılık Daire,130 M2,3+1,11-15,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15087115,"3,300,000",Konya Satılık Daire,Ereğli Satılık Daire,Namık Kemal Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15087373,"2,500,000",Konya Satılık Daire,Meram Satılık Daire,Hadimi Mahallesi Satılık Daire,160 M2,3+1,3,2,1.Kat,Yerden Isıtma,Krediye Uygun
15087264,"3,250,000",Konya Satılık Daire,Ereğli Satılık Daire,Talatpaşa Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15090794,"1,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,75 M2,1+1,5-10,7,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15090815,"3,100,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15090830,"3,700,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15090811,"5,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,226 M2,4+1,4,12,9.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15091974,"2,750,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,170 M2,3+1,5-10,6,Yüksek Giriş,Merkezi Doğalgaz,Krediye Uygun
15093055,"2,425,000",Konya Satılık Daire,Kadınhanı Satılık Daire,Tepebaşı Mahallesi Satılık Daire,135 M2,3+1,3,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15086794,"7,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,220 M2,4+1,1,7,7.Kat,Kombi Doğalgaz,Krediye Uygun
15092845,"5,750,000",Konya Satılık Daire,Meram Satılık Daire,Osman Gazi Mahallesi Satılık Daire,210 M2,4+1,0 (Yeni),2,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun Değil
15093618,"2,675,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,130 M2,3+1,4,5,5.Kat,Yerden Isıtma,Krediye Uygun
15086958,"1,575,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,6,1.Kat,Kombi Doğalgaz,Bilinmiyor
15099315,"2,400,000",Konya Satılık Daire,Meram Satılık Daire,Alakova Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15099448,"2,850,000",Konya Satılık Daire,Seydişehir Satılık Daire,Hacı Seyit Ali Mahallesi Satılık Daire,135 M2,3+1,16-20,8,5.Kat,Merkezi Doğalgaz,Krediye Uygun
15091638,"1,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Nişantaş Mahallesi Satılık Daire,155 M2,3+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15087197,"1,590,000",Konya Satılık Daire,Selçuklu Satılık Daire,Nişantaş Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,4,Kot 3 (-3).Kat,Kombi Doğalgaz,Bilinmiyor
15100175,"2,800,000",Konya Satılık Daire,Karatay Satılık Daire,Erenler Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),6,2.Kat,Yerden Isıtma,Krediye Uygun Değil
15101489,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,220 M2,4+1,3,4,Düz Giriş (Zemin),Yerden Isıtma,Krediye Uygun Değil
15101233,"1,150,000",Konya Satılık Daire,Meram Satılık Daire,Sahibiata Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,4,4.Kat,Sobalı,Krediye Uygun Değil
15099610,"2,600,000",Konya Satılık Daire,Meram Satılık Daire,Uluırmak Mahallesi Satılık Daire,160 M2,3+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15090819,"2,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,140 M2,2+1,0 (Yeni),5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15101864,"2,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Buhara Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
15101797,"1,650,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hocacihan Mahallesi Satılık Daire,130 M2,3+1,16-20,1,Bahçe Katı,Kombi Doğalgaz,Bilinmiyor
