ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15096886,"10,250,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,175 M2,3+1,11-15,13,13.Kat,Klimalı,Bilinmiyor
15093546,"2,390,000",Antalya Satılık Daire,Manavgat Satılık Daire,Kızılağaç Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,2,1.Kat,Klimalı,Krediye Uygun
15093770,"2,900,000",Antalya Satılık Daire,Manavgat Satılık Daire,Sarılar Mahallesi Satılık Daire,120 M2,3+1,5-10,3,2.Kat,Klimalı,Krediye Uygun
15097025,"3,280,000",Antalya Satılık Daire,Alanya Satılık Daire,Güller Pınarı Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,5,1.Kat,Klimalı,Krediye Uygun
15093711,"6,200,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,100 M2,2+1,5-10,4,Bahçe Katı,Klimalı,Krediye Uygun
15094160,"2,270,000",Antalya Satılık Daire,Finike Satılık Daire,Kum Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,2.Kat,Klimalı,Krediye Uygun
15094453,"4,450,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,105 M2,2+1,5-10,4,3.Kat,Klimalı,Krediye Uygun
15097039,"18,711,194",Antalya Satılık Daire,Alanya Satılık Daire,Kestel Mahallesi Satılık Daire,120 M2,6+1,5-10,5,Bahçe Dublex,Klimalı,Bilinmiyor
15093162,"2,850,000",Antalya Satılık Daire,Finike Satılık Daire,Kum Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,4,4.Kat,Klimalı,Krediye Uygun
15097093,"2,400,000",Antalya Satılık Daire,Kepez Satılık Daire,Karşıyaka Mahallesi Satılık Daire,100 M2,2+1,5-10,3,1.Kat,Klimalı,Krediye Uygun
15093514,"2,600,000",Antalya Satılık Daire,Serik Satılık Daire,Belek Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,3,2.Kat,Klimalı,Krediye Uygun
15094449,"5,250,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Uluç Mahallesi Satılık Daire,125 M2,3+1,16-20,7,2.Kat,Klimalı,Krediye Uygun
15094491,"4,450,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Gürsu Mahallesi Satılık Daire,95 M2,2+1,11-15,4,Bahçe Katı,Klimalı,Krediye Uygun
15094473,"3,350,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),5,3.Kat,Yerden Isıtma,Krediye Uygun Değil
15094460,"3,350,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),5,2.Kat,Yerden Isıtma,Krediye Uygun Değil
15094632,"4,250,000",Antalya Satılık Daire,Manavgat Satılık Daire,Sarılar Mahallesi Satılık Daire,150 M2,3+1,3,3,3.Kat,Klimalı,Krediye Uygun
15095026,"8,000,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,155 M2,3+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15090531,"4,375,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,70 M2,1+1,5-10,12,3.Kat,Klimalı,Krediye Uygun
15093932,"4,200,000",Antalya Satılık Daire,Manavgat Satılık Daire,Side Mahallesi Satılık Daire,110 M2,2+1,11-15,3,1.Kat,Klimalı,Krediye Uygun
15094478,"14,000,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Uncalı Mahallesi Satılık Daire,140 M2,3+1,2,7,4.Kat,Yerden Isıtma,Krediye Uygun
15090828,"22,400,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Gürsu Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),4,Çatı Dubleks,Yerden Isıtma,Krediye Uygun Değil
15091033,"9,150,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Gürsu Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,10,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15094159,"3,300,000",Antalya Satılık Daire,Finike Satılık Daire,Kum Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),5,5.Kat,Klimalı,Krediye Uygun
15091131,"5,100,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Etiler Mahallesi Satılık Daire,180 M2,3+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15090750,"5,180,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Yüksekalan Mahallesi Satılık Daire,220 M2,6+1,11-15,3,3.Kat,Merkezi Doğalgaz,Krediye Uygun
15094479,"15,250,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Kırcami Mahallesi Satılık Daire,145 M2,3+1,11-15,10,8.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15091183,"3,500,000",Antalya Satılık Daire,Aksu Satılık Daire,Altıntaş Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15090975,"4,200,000",Antalya Satılık Daire,Kepez Satılık Daire,Güneş Mahallesi Satılık Daire,90 M2,2+1,4,12,11.Kat,Kombi Doğalgaz,Bilinmiyor
15091198,"5,100,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Etiler Mahallesi Satılık Daire,180 M2,3+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15094629,"3,600,000",Antalya Satılık Daire,Manavgat Satılık Daire,Bahçelievler Mahallesi Satılık Daire,120 M2,2+1,16-20,4,1.Kat,Klimalı,Krediye Uygun
15090916,"2,390,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Yenigün Mahallesi Satılık Daire,110 M2,2+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15090998,"3,600,000",Antalya Satılık Daire,Aksu Satılık Daire,Altıntaş Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15091151,"2,250,000",Antalya Satılık Daire,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),9,5.Kat,Klimalı,Krediye Uygun
15091075,"3,650,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,135 M2,3+1,16-20,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15088460,"2,390,000",Antalya Satılık Daire,Gazipaşa Satılık Daire,Aydın Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),4,3.Kat,Klimalı,Bilinmiyor
15088498,"2,900,000",Antalya Satılık Daire,Kepez Satılık Daire,Kuzeyyaka Mahallesi Satılık Daire,130 M2,3+1,11-15,12,6.Kat,Klimalı,Krediye Uygun Değil
15091430,"6,000,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Meydankavağı Mahallesi Satılık Daire,180 M2,4+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15088474,"5,250,000",Antalya Satılık Daire,Alanya Satılık Daire,Güller Pınarı Mahallesi Satılık Daire,115 M2,2+1,5-10,9,7.Kat,Klimalı,Krediye Uygun Değil
15091679,"3,050,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Yüksekalan Mahallesi Satılık Daire,95 M2,2+1,11-15,3,2.Kat,Doğalgaz Sobalı,Krediye Uygun
15091136,"8,150,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,70 M2,2+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun Değil
15088715,"6,400,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,170 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15088714,"6,600,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,135 M2,3+1,5-10,4,4.Kat,Klimalı,Krediye Uygun
15090475,"2,600,000",Antalya Satılık Daire,Kepez Satılık Daire,Aydoğmuş Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),2,2.Kat,Klimalı,Krediye Uygun
15088732,"1,999,000",Antalya Satılık Daire,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,72 M2,2+1,0 (Yeni),5,Düz Giriş (Zemin),Klimalı,Krediye Uygun
15088841,"3,200,000",Antalya Satılık Daire,Kepez Satılık Daire,Şafak Mahallesi Satılık Daire,115 M2,2+1,4,8,7.Kat,Klimalı,Krediye Uygun
15088547,"6,250,000",Antalya Satılık Daire,Alanya Satılık Daire,Kadıpaşa Mahallesi Satılık Daire,180 M2,3+1,21 Ve Üzeri,4,2.Kat,Klimalı,Krediye Uygun
15089220,"4,875,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Gebizli Mahallesi Satılık Daire,135 M2,3+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15089159,"7,650,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Zerdalilik Mahallesi Satılık Daire,97 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Bilinmiyor
15089352,"2,700,000",Antalya Satılık Daire,Alanya Satılık Daire,Kargıcak Mahallesi Satılık Daire,80 M2,1+1,3,5,2.Kat,Klimalı,Krediye Uygun Değil
15089365,"13,550,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Zerdalilik Mahallesi Satılık Daire,180 M2,4+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Bilinmiyor
15089498,"2,450,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,110 M2,2+1,5-10,5,2.Kat,Klimalı,Bilinmiyor
15089320,"2,100,000",Antalya Satılık Daire,Kepez Satılık Daire,Kuzeyyaka Mahallesi Satılık Daire,110 M2,2+1,11-15,3,3.Kat,Klimalı,Krediye Uygun
15085493,"2,900,000",Antalya Satılık Daire,Döşemealtı Satılık Daire,Çıplaklı Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),4,3.Kat,Isıtma Yok,Krediye Uygun
15088979,"2,200,000",Antalya Satılık Daire,Döşemealtı Satılık Daire,Yeniköy Mahallesi Satılık Daire,100 M2,2+1,5-10,6,4.Kat,Isıtma Yok,Krediye Uygun Değil
15088425,"3,000,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,65 M2,1+1,5-10,5,2.Kat,Klimalı,Krediye Uygun Değil
15089461,"4,900,000",Antalya Satılık Daire,Alanya Satılık Daire,Cikcilli Mahallesi Satılık Daire,73 M2,1+1,5-10,5,3.Kat,Klimalı,Krediye Uygun Değil
15085745,"17,450,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),8,8.Kat,Klimalı,Bilinmiyor
15088453,"4,400,000",Antalya Satılık Daire,Alanya Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,115 M2,2+1,5-10,5,1.Kat,Klimalı,Krediye Uygun Değil
15085673,"2,850,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,4,3.Kat,Klimalı,Krediye Uygun
15085822,"1,700,000",Antalya Satılık Daire,Kepez Satılık Daire,Hüsnü Karakaş Mahallesi Satılık Daire,95 M2,2+1,5-10,3,Yüksek Giriş,Klimalı,Krediye Uygun
15085609,"2,750,000",Antalya Satılık Daire,Kepez Satılık Daire,Hüsnü Karakaş Mahallesi Satılık Daire,100 M2,2+1,5-10,9,4.Kat,Kombi Doğalgaz,Krediye Uygun
15085836,"4,000,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Varlık Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,6,1.Kat,Klimalı,Krediye Uygun
15088548,"2,425,000",Antalya Satılık Daire,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,52 M2,1+1,1,7,5.Kat,Klimalı,Krediye Uygun
15088716,"9,500,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,350 M2,5+1,21 Ve Üzeri,4,4.Kat,Klimalı,Krediye Uygun
15085839,"11,000,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Uncalı Mahallesi Satılık Daire,235 M2,4+2,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15085849,"4,155,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Güzeloba Mahallesi Satılık Daire,105 M2,2+1,11-15,4,Bahçe Katı,Klimalı,Krediye Uygun
15085784,"3,950,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Üçgen Mahallesi Satılık Daire,170 M2,3+1,16-20,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15086575,"3,600,000",Antalya Satılık Daire,Kepez Satılık Daire,Santral Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),10,9.Kat,Merkezi Doğalgaz,Krediye Uygun
15086026,"2,600,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,100 M2,2+1,4,4,Bahçe Katı,Klimalı,Bilinmiyor
15087172,"4,000,000",Antalya Satılık Daire,Alanya Satılık Daire,Cikcilli Mahallesi Satılık Daire,135 M2,3+1,16-20,5,5.Kat,Klimalı,Krediye Uygun
15085847,"8,600,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Zerdalilik Mahallesi Satılık Daire,260 M2,6+1,5-10,5,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15085842,"45,000,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Fener Mahallesi Satılık Daire,200 M2,3+1,21 Ve Üzeri,6,5.Kat,Kat Kaloriferi,Krediye Uygun
15087679,"3,690,000",Antalya Satılık Daire,Kepez Satılık Daire,Kepez Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),10,4.Kat,Güneş Enerjisi,Krediye Uygun
15088261,"3,700,000",Antalya Satılık Daire,Alanya Satılık Daire,Payallar Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),4,4.Kat,Klimalı,Krediye Uygun
15087489,"8,350,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,185 M2,3+1,0 (Yeni),5,Çatı Dubleks,Klimalı,Krediye Uygun
15088354,"2,800,000",Antalya Satılık Daire,Döşemealtı Satılık Daire,Yeniköy Mahallesi Satılık Daire,108 M2,2+1,0 (Yeni),4,2.Kat,Klimalı,Krediye Uygun
15084685,"3,000,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Çaybaşı Mahallesi Satılık Daire,125 M2,2+1,21 Ve Üzeri,7,2.Kat,Klimalı,Krediye Uygun
15088355,"1,925,000",Antalya Satılık Daire,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,65 M2,1+1,0 (Yeni),5,1.Kat,Klimalı,Krediye Uygun
15088235,"6,300,000",Antalya Satılık Daire,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),9,9.Kat,Klimalı,Krediye Uygun
15086398,"5,200,000",Antalya Satılık Daire,Alanya Satılık Daire,Saray Mahallesi Satılık Daire,130 M2,4+2,21 Ve Üzeri,5,4.Kat,Isıtma Yok,Bilinmiyor
15084603,"9,172,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,150 M2,4+1,16-20,6,Kot 1 (-1).Kat,Klimalı,Bilinmiyor
15086780,"5,950,000",Antalya Satılık Daire,Aksu Satılık Daire,Altıntaş Mahallesi Satılık Daire,135 M2,3+1,1,3,3.Kat,Klimalı,Krediye Uygun Değil
15084760,"6,228,000",Antalya Satılık Daire,Kemer Satılık Daire,Çamyuva Mahallesi Satılık Daire,75 M2,2+1,16-20,2,2.Kat,Klimalı,Krediye Uygun
15084919,"5,750,000",Antalya Satılık Daire,Alanya Satılık Daire,Tosmur Mahallesi Satılık Daire,135 M2,2+1,5-10,8,6.Kat,Klimalı,Krediye Uygun
15084926,"5,100,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,140 M2,3+1,3,5,Çatı Katı,Klimalı,Krediye Uygun Değil
15084923,"4,600,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,140 M2,3+1,3,4,4.Kat,Klimalı,Krediye Uygun Değil
15084970,"2,250,000",Antalya Satılık Daire,Kepez Satılık Daire,Hüsnü Karakaş Mahallesi Satılık Daire,95 M2,2+1,5-10,2,2.Kat,Klimalı,Krediye Uygun
15084928,"3,600,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,110 M2,2+1,3,4,3.Kat,Klimalı,Krediye Uygun Değil
15084927,"4,600,000",Antalya Satılık Daire,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,150 M2,3+1,11-15,4,1.Kat,Klimalı,Krediye Uygun Değil
15082247,"14,200,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Sarısu Mahallesi Satılık Daire,230 M2,5+2,11-15,4,4.Kat,Klimalı,Krediye Uygun
15084595,"12,200,000",Antalya Satılık Daire,Alanya Satılık Daire,Çarşı Mahallesi Satılık Daire,210 M2,3+1,0 (Yeni),5,Çatı Dubleks,Klimalı,Krediye Uygun
15086124,"2,670,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,90 M2,2+1,16-20,5,5.Kat,Klimalı,Bilinmiyor
15082437,"3,500,000",Antalya Satılık Daire,Manavgat Satılık Daire,Sarılar Mahallesi Satılık Daire,125 M2,3+1,5-10,3,2.Kat,Sobalı,Krediye Uygun
15082438,"2,750,000",Antalya Satılık Daire,Manavgat Satılık Daire,Sarılar Mahallesi Satılık Daire,115 M2,3+1,0 (Yeni),3,Düz Giriş (Zemin),Sobalı,Krediye Uygun
15082439,"3,800,000",Antalya Satılık Daire,Manavgat Satılık Daire,Sarılar Mahallesi Satılık Daire,235 M2,4+1,0 (Yeni),3,3.Kat,Sobalı,Krediye Uygun
15082587,"3,000,000",Antalya Satılık Daire,Döşemealtı Satılık Daire,Yeniköy Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),2,Yüksek Giriş,Isıtma Yok,Krediye Uygun
15085113,"5,700,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,160 M2,3+1,1,12,12.Kat,Klimalı,Bilinmiyor
15082331,"1,900,000",Antalya Satılık Daire,Kumluca Satılık Daire,Meydan Mahallesi Satılık Daire,125 M2,2+1,21 Ve Üzeri,6,2.Kat,Klimalı,Bilinmiyor
15082332,"3,900,000",Antalya Satılık Daire,Döşemealtı Satılık Daire,Bahçeyaka Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),5,2.Kat,Yerden Isıtma,Krediye Uygun
15084947,"3,300,000",Antalya Satılık Daire,Serik Satılık Daire,Merkez Mahallesi Satılık Daire,150 M2,3+1,11-15,4,1.Kat,Klimalı,Krediye Uygun Değil
15085015,"3,877,000",Antalya Satılık Daire,Alanya Satılık Daire,Kargıcak Mahallesi Satılık Daire,63 M2,1+1,0 (Yeni),5,2.Kat,Klimalı,Bilinmiyor
15081790,"2,550,000",Antalya Satılık Daire,Kepez Satılık Daire,Karşıyaka Mahallesi Satılık Daire,210 M2,4+1,5-10,4,Yüksek Giriş,Klimalı,Krediye Uygun
15082240,"3,125,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,70 M2,1+1,5-10,4,Düz Giriş (Zemin),Klimalı,Krediye Uygun Değil
15082591,"6,750,000",Antalya Satılık Daire,Döşemealtı Satılık Daire,Bahçeyaka Mahallesi Satılık Daire,193 M2,3+1,3,4,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15081793,"3,100,000",Antalya Satılık Daire,Kepez Satılık Daire,Aydoğmuş Mahallesi Satılık Daire,160 M2,3+1,2,4,Yüksek Giriş,Klimalı,Krediye Uygun Değil
15081802,"2,550,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Sedir Mahallesi Satılık Daire,50 M2,1+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15081821,"6,700,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Toros Mahallesi Satılık Daire,176 M2,3+1,16-20,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15084847,"5,600,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Kızıltoprak Mahallesi Satılık Daire,140 M2,3+1,5-10,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15081830,"11,000,000",Antalya Satılık Daire,Döşemealtı Satılık Daire,Altınkale Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),2,1.Kat,Klimalı,Krediye Uygun
15081843,"3,200,000",Antalya Satılık Daire,Kepez Satılık Daire,Aydoğmuş Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),4,2.Kat,Klimalı,Krediye Uygun
15081848,"5,600,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Memurevleri Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),8,1.Kat,Kombi Doğalgaz,Krediye Uygun
15081857,"4,800,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Uncalı Mahallesi Satılık Daire,150 M2,3+1,11-15,8,4.Kat,Kombi Doğalgaz,Krediye Uygun
15081850,"5,400,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,70 M2,1+1,1,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
15081826,"7,945,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Bahçelievler Mahallesi Satılık Daire,175 M2,4+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15082251,"2,500,000",Antalya Satılık Daire,Kepez Satılık Daire,Ahatlı Mahallesi Satılık Daire,100 M2,2+1,5-10,3,Yüksek Giriş,Klimalı,Krediye Uygun
15081868,"2,999,000",Antalya Satılık Daire,Kepez Satılık Daire,Aktoprak Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),4,3.Kat,Klimalı,Krediye Uygun
15082588,"2,650,000",Antalya Satılık Daire,Döşemealtı Satılık Daire,Yeniköy Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15082589,"7,250,000",Antalya Satılık Daire,Döşemealtı Satılık Daire,Bahçeyaka Mahallesi Satılık Daire,350 M2,3+1,3,4,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15081887,"2,995,000",Antalya Satılık Daire,Kepez Satılık Daire,Hüsnü Karakaş Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),3,3.Kat,Klimalı,Krediye Uygun
15081808,"3,500,000",Antalya Satılık Daire,Kepez Satılık Daire,Aydoğmuş Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),4,2.Kat,Klimalı,Krediye Uygun
15082082,"3,000,000",Antalya Satılık Daire,Kepez Satılık Daire,Kütükçü Mahallesi Satılık Daire,100 M2,2+1,4,4,1.Kat,Klimalı,Krediye Uygun
15081899,"4,000,000",Antalya Satılık Daire,Kepez Satılık Daire,Erenköy Mahallesi Satılık Daire,250 M2,5+2,2,3,2.Kat,Klimalı,Krediye Uygun
15081824,"2,650,000",Antalya Satılık Daire,Kepez Satılık Daire,Gazi Mahallesi Satılık Daire,140 M2,3+1,5-10,5,1.Kat,Klimalı,Krediye Uygun
15081869,"1,690,000",Antalya Satılık Daire,Kepez Satılık Daire,Ayanoğlu Mahallesi Satılık Daire,75 M2,2+1,1,3,Düz Giriş (Zemin),Klimalı,Krediye Uygun
15081865,"2,499,999",Antalya Satılık Daire,Muratpaşa Satılık Daire,Doğuyaka Mahallesi Satılık Daire,160 M2,3+1,11-15,8,3.Kat,Kombi Doğalgaz,Krediye Uygun
15082185,"3,500,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Kızıltoprak Mahallesi Satılık Daire,100 M2,2+1,5-10,4,1.Kat,Klimalı,Krediye Uygun
15082190,"5,200,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,110 M2,2+1,5-10,4,3.Kat,Klimalı,Krediye Uygun Değil
15082191,"9,000,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,90 M2,2+1,5-10,4,3.Kat,Klimalı,Krediye Uygun Değil
15081880,"3,550,000",Antalya Satılık Daire,Aksu Satılık Daire,Kundu Mahallesi Satılık Daire,110 M2,2+1,16-20,8,6.Kat,Klimalı,Krediye Uygun
15082234,"3,275,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Sarısu Mahallesi Satılık Daire,50 M2,1+1,3,10,5.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15082192,"9,300,000",Antalya Satılık Daire,Konyaaltı Satılık Daire,Siteler Mahallesi Satılık Daire,105 M2,2+1,5-10,6,2.Kat,Kombi Doğalgaz,Krediye Uygun
15082181,"2,300,000",Antalya Satılık Daire,Kepez Satılık Daire,Yeni Mahallesi Satılık Daire,85 M2,2+1,4,3,3.Kat,Klimalı,Krediye Uygun
15082972,"3,750,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Muratpaşa Mahallesi Satılık Daire,110 M2,2+1,5-10,4,4.Kat,Isıtma Yok,Krediye Uygun Değil
15083031,"3,690,000",Antalya Satılık Daire,Alanya Satılık Daire,Güller Pınarı Mahallesi Satılık Daire,110 M2,2+1,16-20,4,1.Kat,Klimalı,Krediye Uygun Değil
15082106,"2,490,000",Antalya Satılık Daire,Döşemealtı Satılık Daire,Yeniköy Mahallesi Satılık Daire,117 M2,2+1,0 (Yeni),2,Kot 1 (-1).Kat,Klimalı,Krediye Uygun
15081916,"9,249,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Deniz Mahallesi Satılık Daire,225 M2,4+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15083284,"3,400,000",Antalya Satılık Daire,Alanya Satılık Daire,Kargıcak Mahallesi Satılık Daire,67 M2,1+1,5-10,13,12.Kat,Klimalı,Krediye Uygun Değil
15083318,"4,900,000",Antalya Satılık Daire,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),12,8.Kat,Klimalı,Krediye Uygun
15083613,"4,000,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Güzelbağ Mahallesi Satılık Daire,78 M2,2+1,5-10,3,2.Kat,Klimalı,Krediye Uygun
15081913,"3,850,000",Antalya Satılık Daire,Muratpaşa Satılık Daire,Kızılarık Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15083906,"4,600,000",Antalya Satılık Daire,Serik Satılık Daire,Belek Mahallesi Satılık Daire,240 M2,4+1,5-10,3,2.Kat,Klimalı,Krediye Uygun Değil
15084076,"5,580,000",Antalya Satılık Daire,Kemer Satılık Daire,Çamyuva Mahallesi Satılık Daire,75 M2,2+1,16-20,2,Bahçe Katı,Klimalı,Krediye Uygun
15084027,"4,284,000",Antalya Satılık Daire,Kemer Satılık Daire,Göynük Mahallesi Satılık Daire,75 M2,2+1,16-20,2,2.Kat,Klimalı,Krediye Uygun
