ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15151428,"2,400,000",İstanbul Satılık Daire,Çatalca Satılık Daire,Ferhatpaşa Mahallesi Satılık Daire,90 M2,2+1,5-10,6,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15151180,"3,250,000",İstanbul Satılık Daire,Bayrampaşa Satılık Daire,Kartaltepe Mahallesi Satılık Daire,85 M2,2+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15151534,"1,995,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,İncirtepe Mahallesi Satılık Daire,110 M2,2+1,4,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15151538,"2,990,000",İstanbul Satılık Daire,Sultangazi Satılık Daire,50. Yıl Mahallesi Satılık Daire,135 M2,3+1,5-10,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15151430,"1,975,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Barbaros Hayrettin Paşa Mahallesi Satılık Daire,60 M2,1+1,11-15,13,9.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15152152,"25,250,000",İstanbul Satılık Daire,Üsküdar Satılık Daire,Aziz Mahmut Hüdayi Mahallesi Satılık Daire,260 M2,4+2,4,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15151569,"1,730,000",İstanbul Satılık Daire,Küçükçekmece Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,145 M2,3+1,16-20,6,4.Kat,Kombi Doğalgaz,Bilinmiyor
15151370,"4,350,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Adnan Kahveci Mahallesi Satılık Daire,104 M2,2+1,5-10,11,5.Kat,Kombi Doğalgaz,Krediye Uygun
15151448,"3,450,000",İstanbul Satılık Daire,Küçükçekmece Satılık Daire,İstasyon Mahallesi Satılık Daire,94 M2,2+1,11-15,12,11.Kat,Kombi Doğalgaz,Krediye Uygun
15174767,"1,400,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Güzelyurt Mahallesi Satılık Daire,95 M2,1+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15174779,"2,600,000",İstanbul Satılık Daire,Güngören Satılık Daire,Güneştepe Mahallesi Satılık Daire,80 M2,2+1,11-15,5,Bahçe Katı,Kat Kaloriferi,Krediye Uygun
15174781,"1,748,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Güzelyurt Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15174794,"2,600,000",İstanbul Satılık Daire,Bahçelievler Satılık Daire,Zafer Mahallesi Satılık Daire,85 M2,2+1,5-10,6,1.Kat,Kombi Doğalgaz,Krediye Uygun
15174814,"2,300,000",İstanbul Satılık Daire,Bahçelievler Satılık Daire,Soğanlı Mahallesi Satılık Daire,75 M2,2+1,1,6,6.Kat,Kat Kaloriferi,Krediye Uygun Değil
15174802,"3,100,000",İstanbul Satılık Daire,Kartal Satılık Daire,Hürriyet Mahallesi Satılık Daire,85 M2,2+1,4,27,22.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15174823,"1,249,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,95 M2,1+1,0 (Yeni),12,7.Kat,Kombi Doğalgaz,Krediye Uygun
15174848,"3,850,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Adnan Kahveci Mahallesi Satılık Daire,280 M2,4+2,0 (Yeni),5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15174867,"1,598,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,115 M2,2+1,3,15,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15174859,"1,749,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Güzelyurt Mahallesi Satılık Daire,115 M2,2.5+1,2,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15174875,"4,100,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Adnan Kahveci Mahallesi Satılık Daire,280 M2,4+2,0 (Yeni),5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15174916,"8,250,000",İstanbul Satılık Daire,Büyükçekmece Satılık Daire,Atatürk Mahallesi Satılık Daire,135 M2,4+2,0 (Yeni),6,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
15174940,"6,500,000",İstanbul Satılık Daire,Bakırköy Satılık Daire,Zuhuratbaba Mahallesi Satılık Daire,117 M2,3+1,21 Ve Üzeri,5,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15174973,"1,750,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Piri Reis Mahallesi Satılık Daire,70 M2,1+1,5-10,15,3.Kat,Kombi Doğalgaz,Krediye Uygun
15174928,"4,650,000",İstanbul Satılık Daire,Sancaktepe Satılık Daire,Fatih Mahallesi Satılık Daire,150 M2,3+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15175946,"3,245,000",İstanbul Satılık Daire,Pendik Satılık Daire,Güllü Bağlar Mahallesi Satılık Daire,95 M2,2+1,1,8,2.Kat,Kombi Doğalgaz,Krediye Uygun
15174978,"8,000,000",İstanbul Satılık Daire,Kartal Satılık Daire,Soğanlık Yeni Mahallesi Satılık Daire,225 M2,5+2,0 (Yeni),5,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
15175020,"4,850,000",İstanbul Satılık Daire,Kartal Satılık Daire,Hürriyet Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),20,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15175431,"5,100,000",İstanbul Satılık Daire,Pendik Satılık Daire,Şeyhli Mahallesi Satılık Daire,220 M2,4+2,11-15,4,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
15175430,"3,350,000",İstanbul Satılık Daire,Pendik Satılık Daire,Kavakpınar Mahallesi Satılık Daire,115 M2,3+1,16-20,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15175434,"6,500,000",İstanbul Satılık Daire,Pendik Satılık Daire,Ramazanoğlu Mahallesi Satılık Daire,165 M2,3+1,21 Ve Üzeri,2,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15175439,"2,850,000",İstanbul Satılık Daire,Pendik Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15175445,"2,799,999",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Marmara Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15175475,"3,899,999",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Adnan Kahveci Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15175482,"5,600,000",İstanbul Satılık Daire,Sancaktepe Satılık Daire,Fatih Mahallesi Satılık Daire,160 M2,4+1,11-15,5,Çatı Dubleks,Merkezi (Pay Ölçer),Krediye Uygun
15175551,"3,600,000",İstanbul Satılık Daire,Kartal Satılık Daire,Hürriyet Mahallesi Satılık Daire,135 M2,3+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15151191,"2,300,000",İstanbul Satılık Daire,Sancaktepe Satılık Daire,Yenidoğan Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),7,5.Kat,Kombi Doğalgaz,Krediye Uygun
15175553,"2,950,000",İstanbul Satılık Daire,Pendik Satılık Daire,Yenişehir Mahallesi Satılık Daire,70 M2,1+1,11-15,8,3.Kat,Kombi Doğalgaz,Krediye Uygun
15174760,"6,750,000",İstanbul Satılık Daire,Kartal Satılık Daire,Soğanlık Yeni Mahallesi Satılık Daire,180 M2,3+2,0 (Yeni),5,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
15175555,"4,125,000",İstanbul Satılık Daire,Pendik Satılık Daire,Kavakpınar Mahallesi Satılık Daire,200 M2,4+2,3,10,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
15175560,"2,545,000",İstanbul Satılık Daire,Pendik Satılık Daire,Kaynarca Mahallesi Satılık Daire,90 M2,2+1,3,3,Bahçe Dublex,Kombi Doğalgaz,Krediye Uygun
15175566,"5,300,000",İstanbul Satılık Daire,Pendik Satılık Daire,Çınardere Mahallesi Satılık Daire,135 M2,3+1,4,12,10.Kat,Kombi Doğalgaz,Krediye Uygun
15175435,"2,300,000",İstanbul Satılık Daire,Kartal Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15175600,"1,199,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Talatpaşa Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15175585,"2,550,000",İstanbul Satılık Daire,Kartal Satılık Daire,Hürriyet Mahallesi Satılık Daire,80 M2,2+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15175206,"1,190,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Üçevler Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15175213,"2,470,000",İstanbul Satılık Daire,Kartal Satılık Daire,Soğanlık Yeni Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15175314,"3,199,999",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Kavaklı Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15175318,"3,600,000",İstanbul Satılık Daire,Kartal Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,90 M2,2+1,5-10,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15175342,"9,999,999",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Dereağzı Mahallesi Satılık Daire,500 M2,5+1,4,4,Müstakil,Kombi Doğalgaz,Krediye Uygun
15175352,"3,500,000",İstanbul Satılık Daire,Kartal Satılık Daire,Hürriyet Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15175375,"4,500,000",İstanbul Satılık Daire,Kartal Satılık Daire,Yakacık Çarşı Mahallesi Satılık Daire,130 M2,3+1,5-10,8,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15175393,"1,559,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Üçevler Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15175400,"5,499,999",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Marmara Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),7,3.Kat,Kombi Doğalgaz,Krediye Uygun
15174954,"11,250,000",İstanbul Satılık Daire,Kartal Satılık Daire,Hürriyet Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),15,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15175421,"2,695,000",İstanbul Satılık Daire,Pendik Satılık Daire,Kurtköy Mahallesi Satılık Daire,95 M2,2+1,11-15,7,3.Kat,Kombi Doğalgaz,Krediye Uygun
15175426,"5,200,000",İstanbul Satılık Daire,Pendik Satılık Daire,Kaynarca Mahallesi Satılık Daire,130 M2,3+1,5-10,5,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
15175420,"1,699,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Bağlarçeşme Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15175607,"3,850,000",İstanbul Satılık Daire,Kartal Satılık Daire,Hürriyet Mahallesi Satılık Daire,105 M2,3+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15175428,"1,500,000",İstanbul Satılık Daire,Pendik Satılık Daire,Kavakpınar Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,5,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15175264,"1,945,000",İstanbul Satılık Daire,Avcılar Satılık Daire,Ambarlı Mahallesi Satılık Daire,70 M2,2+1,0 (Yeni),5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15175638,"1,249,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Yeşilkent Mahallesi Satılık Daire,120 M2,1+1,0 (Yeni),4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15174729,"2,300,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Güzelyurt Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15175690,"3,450,000",İstanbul Satılık Daire,Pendik Satılık Daire,Velibaba Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15175687,"2,700,000",İstanbul Satılık Daire,Pendik Satılık Daire,Şeyhli Mahallesi Satılık Daire,85 M2,2+1,5-10,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15175689,"2,090,000",İstanbul Satılık Daire,Pendik Satılık Daire,Kavakpınar Mahallesi Satılık Daire,90 M2,2+1,16-20,3,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun
15175695,"3,725,000",İstanbul Satılık Daire,Kartal Satılık Daire,Esentepe Mahallesi Satılık Daire,90 M2,2+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15175422,"2,500,000",İstanbul Satılık Daire,Pendik Satılık Daire,Kavakpınar Mahallesi Satılık Daire,90 M2,2+1,5-10,6,6.Kat,Kombi Doğalgaz,Krediye Uygun
15173926,"3,250,000",İstanbul Satılık Daire,Çekmeköy Satılık Daire,Çatalmeşe Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15173891,"72,000",İstanbul Satılık Daire,Sarıyer Satılık Daire,Maslak Mahallesi Satılık Daire,170 M2,2+1,5-10,25,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15173930,"3,050,000",İstanbul Satılık Daire,Sancaktepe Satılık Daire,Abdurrahmangazi Mahallesi Satılık Daire,180 M2,4+2,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15173932,"2,430,000",İstanbul Satılık Daire,Sancaktepe Satılık Daire,Merve Mahallesi Satılık Daire,175 M2,4+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15174357,"2,300,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Yakuplu Mahallesi Satılık Daire,110 M2,2+1,2,10,4.Kat,Kombi Doğalgaz,Krediye Uygun
15174366,"2,700,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Barış Mahallesi Satılık Daire,125 M2,2+1,4,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15174360,"1,520,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),12,8.Kat,Kombi Doğalgaz,Krediye Uygun
15174392,"2,100,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Mehmet Akif Ersoy Mahallesi Satılık Daire,120 M2,2+1,3,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15174380,"1,300,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Yunus Emre Mahallesi Satılık Daire,80 M2,1+1,4,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15174506,"1,790,000",İstanbul Satılık Daire,Bahçelievler Satılık Daire,Yenibosna Merkez Mahallesi Satılık Daire,75 M2,2+1,16-20,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15174432,"2,700,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Süleymaniye Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15174406,"2,100,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,İncirtepe Mahallesi Satılık Daire,180 M2,2+1,5-10,15,4.Kat,Kombi Doğalgaz,Krediye Uygun
15174512,"2,850,000",İstanbul Satılık Daire,Bahçelievler Satılık Daire,Yenibosna Merkez Mahallesi Satılık Daire,75 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15151219,"4,500,000",İstanbul Satılık Daire,Sancaktepe Satılık Daire,Fatih Mahallesi Satılık Daire,162 M2,4+2,5-10,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15174518,"11,500,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Adnan Kahveci Mahallesi Satılık Daire,180 M2,3+1,4,5,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15173929,"5,300,000",İstanbul Satılık Daire,Çekmeköy Satılık Daire,Çatalmeşe Mahallesi Satılık Daire,165 M2,3+2,0 (Yeni),6,6.Kat,Kombi Doğalgaz,Krediye Uygun
15174535,"1,490,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,130 M2,2.5+1,4,14,5.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15174559,"1,299,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Yenikent Mahallesi Satılık Daire,145 M2,2+1,3,4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15174577,"1,725,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Talatpaşa Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15174372,"1,650,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),12,4.Kat,Kombi Doğalgaz,Krediye Uygun
15173872,"3,550,000",İstanbul Satılık Daire,Kağıthane Satılık Daire,Yahya Kemal Mahallesi Satılık Daire,65 M2,1+1,5-10,10,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15173871,"10,000,000",İstanbul Satılık Daire,Kağıthane Satılık Daire,Ortabayır Mahallesi Satılık Daire,150 M2,3+1,4,4,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15173873,"6,500,000",İstanbul Satılık Daire,Eyüpsultan Satılık Daire,5. Levent Mahallesi Satılık Daire,80 M2,1+1,5-10,24,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15173889,"10,350,000",İstanbul Satılık Daire,Eyüpsultan Satılık Daire,5. Levent Mahallesi Satılık Daire,125 M2,2+1,5-10,14,13.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15174578,"1,299,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,85 M2,1+1,4,14,5.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15173888,"46,000,000",İstanbul Satılık Daire,Sarıyer Satılık Daire,Ayazağa Mahallesi Satılık Daire,300 M2,5+1,5-10,15,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15174600,"1,700,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Güzelyurt Mahallesi Satılık Daire,130 M2,2+1,2,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15174608,"925,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Yeşilkent Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15174648,"4,000,000",İstanbul Satılık Daire,Sancaktepe Satılık Daire,Fatih Mahallesi Satılık Daire,145 M2,3+2,5-10,5,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
15174698,"1,273,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,95 M2,1+1,0 (Yeni),10,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15174716,"3,850,000",İstanbul Satılık Daire,Kartal Satılık Daire,Yalı Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15174667,"1,200,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,115 M2,2+1,2,4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15174707,"1,079,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,95 M2,2+1,3,4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15174719,"3,250,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Adnan Kahveci Mahallesi Satılık Daire,130 M2,2+1,3,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15174590,"1,990,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Güzelyurt Mahallesi Satılık Daire,130 M2,2+1,2,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15175822,"2,495,000",İstanbul Satılık Daire,Pendik Satılık Daire,Kavakpınar Mahallesi Satılık Daire,90 M2,2+1,5-10,6,4.Kat,Kombi Doğalgaz,Krediye Uygun
15175708,"4,050,000",İstanbul Satılık Daire,Pendik Satılık Daire,Esenler Mahallesi Satılık Daire,100 M2,2+1,1,9,6.Kat,Kombi Doğalgaz,Krediye Uygun
15175819,"4,150,000",İstanbul Satılık Daire,Pendik Satılık Daire,Kurtköy Mahallesi Satılık Daire,135 M2,3+1,5-10,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15175701,"3,500,000",İstanbul Satılık Daire,Pendik Satılık Daire,Güllü Bağlar Mahallesi Satılık Daire,85 M2,2+1,2,9,8.Kat,Kombi Doğalgaz,Krediye Uygun
15175824,"3,500,000",İstanbul Satılık Daire,Pendik Satılık Daire,Şeyhli Mahallesi Satılık Daire,135 M2,3+1,5-10,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15175837,"4,700,000",İstanbul Satılık Daire,Pendik Satılık Daire,Sülüntepe Mahallesi Satılık Daire,115 M2,3+1,5-10,9,6.Kat,Kombi Doğalgaz,Krediye Uygun
15173305,"1,290,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,90 M2,1+1,5-10,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15173301,"1,570,000",İstanbul Satılık Daire,Avcılar Satılık Daire,Gümüşpala Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15173309,"2,800,000",İstanbul Satılık Daire,Pendik Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,75 M2,1+1,4,10,6.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15173304,"1,130,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Bağlarçeşme Mahallesi Satılık Daire,90 M2,1+1,5-10,5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15173311,"2,400,000",İstanbul Satılık Daire,Maltepe Satılık Daire,Zümrütevler Mahallesi Satılık Daire,75 M2,2+1,5-10,5,Düz Giriş (Zemin),Doğalgaz Sobalı,Krediye Uygun Değil
15173316,"3,100,000",İstanbul Satılık Daire,Pendik Satılık Daire,Doğu Mahallesi Satılık Daire,65 M2,1+1,4,13,10.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15173347,"6,890,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Suadiye Mahallesi Satılık Daire,55 M2,1+1,4,10,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15173618,"3,350,000",İstanbul Satılık Daire,Silivri Satılık Daire,Yeni Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),6,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15173320,"4,350,000",İstanbul Satılık Daire,Pendik Satılık Daire,Doğu Mahallesi Satılık Daire,85 M2,1+1,4,13,9.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15173652,"10,000,000",İstanbul Satılık Daire,Bakırköy Satılık Daire,Osmaniye Mahallesi Satılık Daire,180 M2,4+2,21 Ve Üzeri,6,4.Kat,Kombi Doğalgaz,Krediye Uygun
15173662,"10,750,000",İstanbul Satılık Daire,Bahçelievler Satılık Daire,Bahçelievler Mahallesi Satılık Daire,120 M2,2+1,3,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15173663,"4,400,000",İstanbul Satılık Daire,Bahçelievler Satılık Daire,Şirinevler Mahallesi Satılık Daire,106 M2,2+1,0 (Yeni),10,5.Kat,Kombi Doğalgaz,Krediye Uygun
15173456,"1,050,000",İstanbul Satılık Daire,Fatih Satılık Daire,Şehremini Mahallesi Satılık Daire,55 M2,1.5+1,21 Ve Üzeri,5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15173668,"3,649,000",İstanbul Satılık Daire,Sultangazi Satılık Daire,Sultançiftliği Mahallesi Satılık Daire,130 M2,3+1,5-10,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15173664,"8,700,000",İstanbul Satılık Daire,Bakırköy Satılık Daire,Osmaniye Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15173669,"4,295,000",İstanbul Satılık Daire,Sultangazi Satılık Daire,Esentepe Mahallesi Satılık Daire,185 M2,3+2,5-10,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15173670,"3,580,000",İstanbul Satılık Daire,Sultangazi Satılık Daire,Cebeci Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15173671,"3,050,000",İstanbul Satılık Daire,Sultangazi Satılık Daire,Uğur Mumcu Mahallesi Satılık Daire,95 M2,2+1,5-10,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15172444,"2,980,000",İstanbul Satılık Daire,Maltepe Satılık Daire,Bağlarbaşı Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15172565,"2,950,000",İstanbul Satılık Daire,Üsküdar Satılık Daire,İcadiye Mahallesi Satılık Daire,82 M2,2+1,0 (Yeni),4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15172789,"1,025,000",İstanbul Satılık Daire,Bahçelievler Satılık Daire,Şirinevler Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,6,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun Değil
15172869,"2,990,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Acıbadem Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15172873,"4,000,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Osmanağa Mahallesi Satılık Daire,70 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15172883,"6,200,000",İstanbul Satılık Daire,Üsküdar Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,140 M2,3+1,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15172884,"4,500,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Rasimpaşa Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,4,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15172891,"5,750,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Kozyatağı Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,11,5.Kat,Merkezi Doğalgaz,Krediye Uygun
